gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,log_riskscore,risk_score2
0,0,0,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,1,"(0, 12]",0.21849630008662332,0.2848549164243056
1,0,0,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,916.15,0,"(12, 24]",0.04620279813998863,0.06656649831800772
1,0,0,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,0,"(0, 12]",0.36990694087662057,0.24462798933567606
1,0,1,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,0,"(48, 72]",0.22676135631854485,0.1888713369595411
1,0,1,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,1414.45,0,"(48, 72]",0.004849619368395407,0.004400525383567943
1,0,0,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.55,1170.5,0,"(12, 24]",0.2900431103790466,0.28949066117207645
1,0,0,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,47.7,0,"(0, 12]",0.10695005283182732,0.08248185734486535
0,0,1,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,0,"(48, 72]",0.08832162067181011,0.10915659522206166
1,0,0,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,0,"(24, 48]",0.10537951623380604,0.17833732351565657
0,0,0,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.55,3608.0,0,"(24, 48]",0.2368981612386972,0.2181065723137378
1,0,1,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,0,"(48, 72]",0.012235207255011026,0.013024342270698734
1,0,1,Yes,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,0,"(24, 48]",0.019054232659261837,0.03599319777932453
1,0,0,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,0,"(48, 72]",0.020636246418132966,0.039753246297911306
1,0,1,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,0,"(48, 72]",0.03600573289989894,0.023745702861995385
0,1,1,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,1,"(48, 72]",0.31342927113541275,0.3059728224634166
1,0,1,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,1,"(0, 12]",0.4842464041678978,0.5098571866713284
0,0,1,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,1,"(0, 12]",0.12652766429856102,0.2866775113389417
1,0,0,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1357.1,0,"(48, 72]",0.002756175785414817,0.006009923041384576
0,1,0,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,0,"(24, 48]",0.22028102805286895,0.2838418116924842
1,0,0,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,0,"(48, 72]",0.0359095597129314,0.018397450680114554
0,0,0,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,631.4,0,"(12, 24]",0.21042030987167978,0.15877958236862033
1,0,0,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3,0,"(0, 12]",0.464590644962542,0.352085708640826
0,1,0,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,0,"(48, 72]",0.1892853921820339,0.17859692740873154
0,0,0,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,0,"(48, 72]",0.15060023760672028,0.08456051350237527
0,0,0,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,0,"(0, 12]",0.6425447989226227,0.6059284695817323
1,1,1,Yes,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,0,"(0, 12]",0.5777918041371459,0.3191483603074436
0,0,0,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,0,"(48, 72]",0.11453845695901027,0.10260471123098316
1,0,1,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,0,"(24, 48]",0.1974797333001028,0.2709247094467349
0,0,0,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,0,"(12, 24]",0.017020317616726434,0.01016401535798503
0,0,0,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,1,"(0, 12]",0.1766524461926766,0.2169442850964013
0,0,1,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,0,"(24, 48]",0.5606388085575862,0.3977797424556047
1,0,1,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,0,"(12, 24]",0.3861667432046978,0.4639301490874493
0,1,1,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,0,"(48, 72]",0.1908656896989692,0.19522568638193027
0,1,0,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,0,"(48, 72]",0.0932541439995921,0.060235528968455396
1,1,1,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,1,"(48, 72]",0.41470594973998864,0.40232676951336294
1,1,1,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,1,"(24, 48]",0.38075552390377737,0.47081802427566516
0,0,1,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,0,"(24, 48]",0.060396748096250466,0.07376846648388799
1,0,1,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,0,"(48, 72]",0.009978079515259536,0.004726927447050528
1,0,0,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,176.3,0,"(0, 12]",0.06890107130322501,0.04291382535615607
0,0,0,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,0,"(24, 48]",0.07709230963285893,0.08827679656604578
0,0,1,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,1,"(48, 72]",0.4032387760015573,0.3552021394058261
1,0,0,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,0,"(24, 48]",0.12421301304307382,0.08737755942471438
0,0,1,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,0,"(48, 72]",0.006736052457150567,0.04192592888557828
1,1,1,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,1,"(48, 72]",0.2457171528552088,0.37353532484104063
1,0,1,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,1,"(0, 12]",0.753286327082494,0.7156474686435831
1,0,1,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,0,"(48, 72]",0.003828515900352479,0.00164970518831124
0,0,1,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,1,"(24, 48]",0.1085733113415753,0.16593189268852926
1,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,1,"(0, 12]",0.815873863983056,0.8302089324304951
0,1,0,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,0,"(48, 72]",0.26070303989474564,0.22088781306497907
0,0,1,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.25,394.85,0,"(12, 24]",0.1601627915877141,0.11956007309904361
1,1,1,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,1,"(12, 24]",0.7145229842382099,0.6145415177299253
1,0,0,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,"(0, 12]",0.4355566764665427,0.5218751463124323
1,0,1,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,0,"(48, 72]",0.08886271942739227,0.06951284801152018
0,1,0,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,1,"(0, 12]",0.7929927625341731,0.7401639702482953
1,1,0,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,0,"(12, 24]",0.28539867185170636,0.23654883892631784
0,0,0,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,1,"(0, 12]",0.6477904274916194,0.6178213741537047
0,0,0,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,1,"(0, 12]",0.655851676181014,0.8058412958138268
1,0,1,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,0,"(24, 48]",0.009323755248859185,0.004832441880444019
0,0,0,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,475.25,0,"(12, 24]",0.0971824836102798,0.10918001823320603
0,1,0,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,1,"(0, 12]",0.25507857155602476,0.3809507137510556
1,0,0,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,0,"(0, 12]",0.5736088545535778,0.5540756217097601
1,0,1,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,0,"(48, 72]",0.01578011391747417,0.00842972810296439
1,0,1,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,0,"(24, 48]",0.0443251108034334,0.08298674332165407
1,0,1,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,1,"(0, 12]",0.09378684914685062,0.27574961257076924
1,0,1,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,0,"(24, 48]",0.04110785768073158,0.019743722480434486
0,0,0,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,1,"(0, 12]",0.5451702196275806,0.5208220271615653
0,0,0,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,0,"(0, 12]",0.26744109522150544,0.2347314997306154
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,"(0, 12]",0.21633051268498857,0.32354563736442393
1,0,1,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,0,"(48, 72]",0.01613825696198461,0.02021366263005318
0,0,1,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,0,"(48, 72]",0.0055276518458270375,0.010784248881052083
0,0,0,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,0,"(0, 12]",0.6338551706699108,0.5654978475726515
0,0,0,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,1,"(0, 12]",0.6501692864666788,0.642830567334789
1,0,0,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,0,"(48, 72]",0.17606858069629577,0.10629595947309652
0,0,0,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,1,"(0, 12]",0.3364305643193437,0.427420977358508
0,0,1,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,0,"(48, 72]",0.020790389797477597,0.02221845107205076
0,0,1,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,0,"(48, 72]",0.01622946232749724,0.019470032311726997
1,0,1,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1336.1,0,"(48, 72]",0.008120817693318839,0.03199671973716788
0,0,0,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,1,"(0, 12]",0.7102750528166997,0.8059928250124965
1,0,0,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,0,"(12, 24]",0.08829574016148667,0.07774153489031611
1,1,0,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,1,"(48, 72]",0.36380023325721006,0.44842768730330607
1,1,0,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,0,"(48, 72]",0.11972067876497772,0.11487830465338118
0,0,0,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,0,"(24, 48]",0.013673137224286744,0.019398266457816723
0,0,0,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,1,"(0, 12]",0.7116405551355266,0.7567242511464397
1,0,0,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,0,"(0, 12]",0.7196809110945549,0.5245241398820809
1,0,1,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,0,"(24, 48]",0.2097360953943242,0.28768776397837187
1,0,1,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,1,"(0, 12]",0.6854714642590898,0.7992387977497789
0,0,1,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,0,"(48, 72]",0.027157848463611477,0.00928076976288863
1,0,0,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,0,"(0, 12]",0.2846068676336388,0.30184150369660495
0,1,0,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,0,"(24, 48]",0.2677924052634388,0.22825297348839016
0,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,0,"(0, 12]",0.5821001802627551,0.8153247711644568
0,0,0,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,0,"(0, 12]",0.42793286782965184,0.5116630468632019
1,0,0,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,0,"(48, 72]",0.028046789477741647,0.020016701400053863
1,1,0,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,1,"(0, 12]",0.47273345749165313,0.6441760696743765
1,0,0,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,0,"(48, 72]",0.04926543064083883,0.10713563633727301
1,0,0,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,0,"(48, 72]",0.34864904931069973,0.28593195876569993
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,0,"(0, 12]",0.2679298317968566,0.3126779935269943
1,0,1,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,0,"(24, 48]",0.059216008723089394,0.07101093910555396
1,0,0,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,0,"(24, 48]",0.007467323546819533,0.014449071469868378
0,0,0,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,1,"(0, 12]",0.6798792228079991,0.7397676488749991
0,1,0,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,0,"(12, 24]",0.04542520903805623,0.019021940672312828
0,0,1,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,0,"(0, 12]",0.28442123929052543,0.3944069443093576
1,0,1,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,0,"(48, 72]",0.026060914048276214,0.013078166554031703
1,0,1,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,1,"(0, 12]",0.459438166261887,0.4813284003530096
1,1,1,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,0,"(24, 48]",0.14036826733807695,0.20336138105974552
1,0,1,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,0,"(48, 72]",0.006030668176571716,0.03593132325354689
1,0,1,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,0,"(48, 72]",0.026156542007708384,0.026973276861214868
1,0,0,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,0,"(24, 48]",0.4319417134927485,0.44670020521528686
1,0,0,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,0,"(24, 48]",0.579040292303519,0.555769502101618
0,0,0,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,33.6,0,"(0, 12]",0.26107387109871366,0.1455159588513878
1,0,0,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,0,"(0, 12]",0.3107003028156169,0.38179162558013624
0,0,0,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,1,"(24, 48]",0.3073361369473849,0.40967391526306135
0,0,0,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,0,"(48, 72]",0.006579184032097309,0.02614006536104993
1,1,0,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,0,"(24, 48]",0.39054271682411956,0.30255205027195786
1,0,1,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,2263.4,0,"(24, 48]",0.3564319632780281,0.2901560963070974
1,0,1,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,0,"(24, 48]",0.22846858752547813,0.10820367921332863
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,1,"(0, 12]",0.21705241014566082,0.3522544494110086
0,0,1,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,0,"(12, 24]",0.2871277515606003,0.2630209327948463
0,0,0,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,1519.0,0,"(48, 72]",0.009744800391646375,0.007751592212661835
0,0,0,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,0,"(12, 24]",0.26062281374488017,0.4434990787139941
1,0,1,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,0,"(48, 72]",0.0034406831084160872,0.001696071892351757
1,0,0,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,0,"(24, 48]",0.22964300888236194,0.2330014183409477
0,0,1,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,0,"(48, 72]",0.01986221208809468,0.028647827954768654
